date,open,high,low,close,volume,amount,turn,pctChg,tradestatus,isST
2013-11-07,5088.8600,5100.4060,5041.5390,5067.7570,3516831808,33325862656.0000,0.001998,-0.445621,1,0
2013-11-08,5044.3670,5073.9020,4992.1850,4998.1170,3474152400,32457862400.0000,0.001974,-1.374171,1,0
2013-11-11,4996.3300,5036.3910,4973.2160,5016.6770,2966395504,28335084800.0000,0.001685,0.371331,1,0
2013-11-12,5025.5010,5077.4040,5024.8560,5073.5890,3277168400,32199500288.0000,0.001861,1.134458,1,0
2013-11-13,5042.2030,5043.0530,4953.2800,4955.9580,4040625008,36683940608.0000,0.002295,-2.318494,1,0
2013-11-14,4961.6370,4991.1760,4936.8870,4987.4090,3649304096,34874585600.0000,0.002073,0.634613,1,0
2013-11-15,4991.3650,5147.0990,4991.3650,5090.7200,5838452480,58076064256.0000,0.003316,2.071437,1,0
2013-11-18,5129.9590,5285.4130,5114.5310,5283.1830,7877423360,79124819968.0000,0.004475,3.780661,1,0
2013-11-19,5280.1260,5280.4890,5232.1200,5246.5330,5575135300,57982207309.0000,0.003167,-0.693709,1,0
2013-11-20,5278.9730,5296.0720,5230.4160,5271.9390,4815762944,49060748800.0000,0.002735,0.484239,1,0
2013-11-21,5243.4980,5247.2680,5175.4950,5236.6530,5698455808,56837511168.0000,0.003237,-0.669320,1,0
2013-11-22,5248.3780,5255.6250,5199.2290,5209.6320,4939823872,49927012096.0000,0.002806,-0.515997,1,0
2013-11-25,5184.7120,5258.8540,5171.6440,5188.8500,4560562900,46283124684.0000,0.002591,-0.398910,1,0
2013-11-26,5187.1830,5211.3980,5171.2460,5184.3580,3663442704,36002381312.0000,0.002081,-0.086574,1,0
2013-11-27,5183.4200,5268.1990,5176.3730,5245.3980,4913661696,48314499584.0000,0.002791,1.177389,1,0
2013-11-28,5254.5460,5343.2280,5248.5710,5295.8270,5887083008,59043246848.0000,0.003344,0.961399,1,0
2013-11-29,5304.8510,5312.1300,5281.1170,5295.0780,4138814208,42402910464.0000,0.002351,-0.014144,1,0
2013-12-02,5272.7790,5370.6860,5225.2730,5288.4560,8540463360,81422430208.0000,0.004851,-0.125061,1,0
2013-12-03,5270.7680,5338.3740,5260.1120,5325.9570,5104546560,49972489472.0000,0.002900,0.709110,1,0
2013-12-04,5319.7660,5422.5550,5308.3300,5392.6600,7036148480,65188370688.0000,0.003996,1.252416,1,0
2013-12-05,5395.0210,5405.4010,5362.0030,5379.1930,5059271168,48571593472.0000,0.002873,-0.249734,1,0
2013-12-06,5366.3640,5381.5310,5318.5270,5332.9830,4473126656,44973938688.0000,0.002540,-0.859050,1,0
2013-12-09,5349.7550,5370.7840,5314.6270,5327.3140,3765599296,38419802624.0000,0.002138,-0.106300,1,0
2013-12-10,5340.5480,5362.9350,5315.3110,5332.0140,3968789808,39505268992.0000,0.002254,0.088228,1,0
2013-12-11,5308.0780,5308.0780,5214.7720,5239.0260,4684339200,44213608192.0000,0.002660,-1.743962,1,0
2013-12-12,5225.7640,5259.2540,5216.5310,5229.3240,3496256496,33612346880.0000,0.001985,-0.185181,1,0
2013-12-13,5184.7260,5234.5860,5176.9270,5215.4160,3435740400,32131883776.0000,0.001950,-0.265966,1,0
2013-12-16,5219.2390,5231.7120,5132.4310,5134.3650,4335247616,42457498880.0000,0.002441,-1.554062,1,0
2013-12-17,5138.0890,5147.8750,5098.5870,5112.3540,3331156896,32148578560.0000,0.001876,-0.428704,1,0
2013-12-18,5112.0490,5138.0980,5098.2810,5111.4590,2655762896,26537612544.0000,0.001496,-0.017507,1,0
2013-12-19,5131.0320,5142.2610,5046.8010,5049.4690,3281608208,30434908672.0000,0.001848,-1.212760,1,0
2013-12-20,5053.3050,5064.4000,4921.7520,4927.1530,4499729408,41173875200.0000,0.002535,-2.422362,1,0
2013-12-23,4940.3200,4971.9440,4892.1260,4941.9920,3048471200,28821202688.0000,0.001716,0.301175,1,0
2013-12-24,4956.6920,4998.1980,4906.1350,4944.1370,3131634096,30569424896.0000,0.001763,0.043404,1,0
2013-12-25,4951.8570,4978.2160,4929.2250,4976.7080,2777266304,27294652160.0000,0.001564,0.658776,1,0
2013-12-26,4966.3920,4968.1780,4890.6080,4894.0780,3480385504,31819710464.0000,0.001960,-1.660332,1,0
2013-12-27,4902.4420,5003.3620,4892.8580,4976.0650,3659956896,34011702528.0000,0.002061,1.675225,1,0
2013-12-30,4999.3810,5007.6940,4962.2260,4970.2580,3447591296,31100883712.0000,0.001941,-0.116701,1,0
2013-12-31,4947.0690,5050.1660,4942.5270,5040.2700,4059237296,38567920896.0000,0.002284,1.408623,1,0
2014-01-02,5026.1040,5027.9110,4988.1860,5010.0720,3065636896,30533687040.0000,0.001725,-0.599139,1,0
2014-01-03,4987.7860,4991.3680,4912.4840,4935.2230,3988601808,36679054848.0000,0.002244,-1.493963,1,0
2014-01-06,4925.5370,4925.5370,4806.9820,4834.8220,4598604800,39741317632.0000,0.002587,-2.034384,1,0
2014-01-07,4799.7270,4852.9070,4790.1740,4834.6890,3115282400,28134946560.0000,0.001750,-0.002747,1,0
2014-01-08,4839.9640,4887.8260,4814.3640,4847.1300,3600974896,33898712064.0000,0.002023,0.257326,1,0
2014-01-09,4839.5840,4884.6330,4802.3760,4806.9330,3537564496,35135981056.0000,0.001987,-0.829290,1,0
2014-01-10,4794.0920,4816.4520,4769.0750,4780.1880,3511938704,31291992832.0000,0.001972,-0.556386,1,0
2014-01-13,4786.9600,4819.7020,4742.7910,4763.2820,3281048400,29319848960.0000,0.001843,-0.353663,1,0
2014-01-14,4761.6840,4803.6220,4729.1260,4795.3010,3373108400,29656584960.0000,0.001894,0.672195,1,0
2014-01-15,4788.3200,4801.1030,4752.4350,4784.1560,3212773696,29920314368.0000,0.001804,-0.232415,1,0
2014-01-16,4783.9040,4824.6080,4765.8000,4790.6820,3470516704,32931842048.0000,0.001949,0.136416,1,0
2014-01-17,4773.9690,4777.5310,4717.7130,4726.1080,3337024496,29824679936.0000,0.001874,-1.347913,1,0
2014-01-20,4716.1690,4732.5480,4677.1670,4694.3790,2532363808,23481839616.0000,0.001422,-0.671356,1,0
2014-01-21,4702.5240,4767.4910,4702.5240,4744.9460,2754302000,25889623040.0000,0.001547,1.077180,1,0
2014-01-22,4750.8270,4864.3440,4744.2330,4863.1550,4728118272,42821282304.0000,0.002655,2.491261,1,0
2014-01-23,4857.9580,4870.3910,4825.1700,4832.8910,3832951408,37383188736.0000,0.002153,-0.622305,1,0
2014-01-24,4816.5170,4884.9420,4809.2230,4852.5820,4070084896,37591792896.0000,0.002286,0.407436,1,0
2014-01-27,4825.1900,4827.2970,4781.1700,4790.2480,4039603008,39959984128.0000,0.002268,-1.284553,1,0
2014-01-28,4799.6400,4831.2220,4775.0870,4804.5510,3258784400,31145940224.0000,0.001830,0.298580,1,0
2014-01-29,4819.3640,4836.8940,4809.8120,4831.6540,3409160304,33200256000.0000,0.001914,0.564112,1,0
2014-01-30,4817.8630,4818.2750,4776.8730,4782.2900,2779053696,28348930304.0000,0.001559,-1.021674,1,0
2014-02-07,4751.0350,4798.5920,4727.2470,4797.8880,3024120800,31374086400.0000,0.001697,0.326165,1,0
2014-02-10,4816.2720,4914.7100,4816.2720,4908.9340,5320581632,52504292864.0000,0.002985,2.314474,1,0
2014-02-11,4908.3680,4981.2380,4898.3450,4957.0420,6700554496,60742662912.0000,0.003759,0.980007,1,0
2014-02-12,4959.6870,4977.4040,4936.7780,4959.8930,5247398912,47514450432.0000,0.002944,0.057516,1,0
2014-02-13,4952.6870,5005.3710,4930.9460,4938.7400,6797488128,58218166784.0000,0.003813,-0.426478,1,0
2014-02-14,4937.9610,4974.3140,4932.0850,4973.2080,4538858240,40905609728.0000,0.002546,0.697906,1,0
2014-02-17,5004.5840,5020.1780,4965.3360,5001.1630,5615284480,54381652224.0000,0.003150,0.562114,1,0
2014-02-18,4996.4460,4996.4460,4923.1870,4936.4530,5804453632,56796604928.0000,0.003250,-1.293898,1,0
2014-02-19,4932.6640,5021.8220,4918.5810,4998.3720,6680666624,57519395840.0000,0.003741,1.254321,1,0
2014-02-20,5011.7510,5057.4860,4948.8960,4951.7710,7070853120,60212004864.0000,0.003959,-0.932325,1,0
2014-02-21,4944.8060,4954.5040,4873.1000,4904.3130,5035696896,45207959552.0000,0.002820,-0.958405,1,0
2014-02-24,4864.6820,4864.6820,4756.0540,4795.7240,5705823488,50485221120.0000,0.003194,-2.214150,1,0
2014-02-25,4798.3330,4819.7930,4663.0990,4680.5540,5743698688,54855985152.0000,0.003215,-2.401513,1,0
2014-02-26,4657.0650,4694.5470,4635.1540,4690.6120,4690197504,43141185792.0000,0.002625,0.214881,1,0
2014-02-27,4705.2110,4732.0610,4679.0210,4695.0920,6093938432,53335569920.0000,0.003411,0.095510,1,0
2014-02-28,4682.2490,4738.6630,4637.9440,4732.9580,5003121408,44813981184.0000,0.002800,0.806506,1,0
2014-03-03,4721.7500,4763.4030,4706.5380,4753.7500,5560365312,45040689664.0000,0.003109,0.439302,1,0
2014-03-04,4739.6510,4762.6260,4700.4930,4750.2420,4958180352,43614509824.0000,0.002772,-0.073790,1,0
2014-03-05,4758.7460,4762.4350,4691.8710,4702.5540,4272476896,37742632960.0000,0.002389,-1.003906,1,0
2014-03-06,4692.9670,4740.3640,4648.8840,4723.0020,4616164864,39762003200.0000,0.002581,0.434822,1,0
2014-03-07,4714.7320,4761.5390,4698.0070,4712.9070,4363613440,39322177536.0000,0.002440,-0.213735,1,0
2014-03-10,4671.5430,4671.5430,4553.4650,4559.5110,4855273984,42211334144.0000,0.002714,-3.254806,1,0
